"ID","Binomial","GID_0","NAME_0","GID_1","NAME_1",
2343,"Lepus europaeus","NZL","New Zealand","NZL.2_1","Bay of Plenty",
2321,"Nyctereutes procyonoides","MKD","Macedonia","MKD.1_1","Aerodrom",
2533,"Myocastor coypus","MKD","Macedonia","MKD.1_1","Aerodrom",
918,"Apodemus sylvaticus","DZA","Algeria","DZA.35_1","Relizane",
1663,"Mustela nivalis","DZA","Algeria","DZA.35_1","Relizane",
844,"Ovis orientalis","XAD","Akrotiri and Dhekelia","XAD.2_1","Dhekelia",
1549,"Lepus europaeus","XAD","Akrotiri and Dhekelia","XAD.2_1","Dhekelia",
1660,"Mustela nivalis","XAD","Akrotiri and Dhekelia","XAD.2_1","Dhekelia",
2133,"Suncus etruscus","XAD","Akrotiri and Dhekelia","XAD.2_1","Dhekelia",
2260,"Vulpes vulpes","XAD","Akrotiri and Dhekelia","XAD.2_1","Dhekelia",
2349,"Rattus exulans","NRU","Nauru","NRU.10_1","Ijuw",
1696,"Myocastor coypus","USA","United States","USA.4_1","Arkansas",
2643,"Vulpes vulpes","USA","United States","USA.4_1","Arkansas",
1156,"Chlorocebus sabaeus","KNA","Saint Kitts and Nevis","KNA.1_1","Christ Church Nichola Town",
1347,"Dasyprocta leporina","KNA","Saint Kitts and Nevis","KNA.1_1","Christ Church Nichola Town",
2446,"Herpestes auropunctatus","KNA","Saint Kitts and Nevis","KNA.1_1","Christ Church Nichola Town",
2498,"Odocoileus virginianus","KNA","Saint Kitts and Nevis","KNA.1_1","Christ Church Nichola Town",
2322,"Rattus exulans","UMI","United States Minor Outlying Islands","UMI.8_1","Palmyra",
2200,"Tenrec ecaudatus","SYC","Seychelles","SYC.6_1","Baie Lazare",
1696,"Myocastor coypus","MEX","Mexico","MEX.19_1","Nuevo León",
2013,"Rattus argentiventer","PHL","Philippines","PHL.34_1","Ilocos Norte",
2059,"Rattus tanezumi","PHL","Philippines","PHL.34_1","Ilocos Norte",
2227,"Viverra tangalunga","PHL","Philippines","PHL.34_1","Ilocos Norte",
2350,"Rattus exulans","PHL","Philippines","PHL.34_1","Ilocos Norte",
2709,"Suncus murinus","PHL","Philippines","PHL.34_1","Ilocos Norte",
49,"Bubalus bubalis","PNG","Papua New Guinea","PNG.18_1","Sandaun",
149,"Rusa timorensis","PNG","Papua New Guinea","PNG.18_1","Sandaun",
2350,"Rattus exulans","PNG","Papua New Guinea","PNG.18_1","Sandaun",
100,"Hippopotamus amphibius","COL","Colombia","COL.27_1","Santander",
2013,"Rattus argentiventer","PHL","Philippines","PHL.12_1","Batangas",
2059,"Rattus tanezumi","PHL","Philippines","PHL.12_1","Batangas",
2227,"Viverra tangalunga","PHL","Philippines","PHL.12_1","Batangas",
2350,"Rattus exulans","PHL","Philippines","PHL.12_1","Batangas",
2709,"Suncus murinus","PHL","Philippines","PHL.12_1","Batangas",
692,"Oryctolagus cuniculus","SWE","Sweden","SWE.20_1","Västmanland",
849,"Ovis orientalis","SWE","Sweden","SWE.20_1","Västmanland",
1542,"Lepus europaeus","SWE","Sweden","SWE.20_1","Västmanland",
2321,"Nyctereutes procyonoides","SWE","Sweden","SWE.20_1","Västmanland",
2331,"Dama dama","SWE","Sweden","SWE.20_1","Västmanland",
2346,"Neovison vison","SWE","Sweden","SWE.20_1","Västmanland",
73,"Desmana moschata","UKR","Ukraine","UKR.27_1","Zhytomyr",
731,"Oryctolagus cuniculus","UKR","Ukraine","UKR.27_1","Zhytomyr",
1986,"Procyon lotor","UKR","Ukraine","UKR.27_1","Zhytomyr",
2321,"Nyctereutes procyonoides","UKR","Ukraine","UKR.27_1","Zhytomyr",
2346,"Neovison vison","UKR","Ukraine","UKR.27_1","Zhytomyr",
2679,"Ondatra zibethicus","UKR","Ukraine","UKR.27_1","Zhytomyr",
848,"Ovis orientalis","MCO","Monaco","MCO","Monaco",
2352,"Oryctolagus cuniculus","MCO","Monaco","MCO","Monaco",
2685,"Genetta genetta","MCO","Monaco","MCO","Monaco",
1241,"Dama dama","ROU","Romania","ROU.12_1","Călărași",
1251,"Dama dama","ROU","Romania","ROU.12_1","Călărași",
2321,"Nyctereutes procyonoides","ROU","Romania","ROU.12_1","Călărași",
2535,"Myocastor coypus","ROU","Romania","ROU.12_1","Călărași",
2679,"Ondatra zibethicus","ROU","Romania","ROU.12_1","Călărași",
1780,"Neovison vison","PRK","North Korea","PRK.10_1","P'yŏngan-namdo",
1709,"Myocastor coypus","SRB","Serbia","SRB.20_1","Sremski",
2321,"Nyctereutes procyonoides","SRB","Serbia","SRB.20_1","Sremski",
2679,"Ondatra zibethicus","SRB","Serbia","SRB.20_1","Sremski",
1154,"Chlorocebus sabaeus","BRB","Barbados","BRB.5_1","Saint John",
2438,"Herpestes auropunctatus","BRB","Barbados","BRB.5_1","Saint John",
2472,"Lepus europaeus","BRB","Barbados","BRB.5_1","Saint John",
1203,"Dama dama","SMR","San Marino","SMR.1_1","Acquaviva",
1477,"Hystrix cristata","SMR","San Marino","SMR.1_1","Acquaviva",
2521,"Myocastor coypus","SMR","San Marino","SMR.1_1","Acquaviva",
2679,"Ondatra zibethicus","MNE","Montenegro","MNE.12_1","Nikšic",
242,"Herpestes auropunctatus","CUB","Cuba","CUB.4_1","Ciudad de la Habana",
1842,"Odocoileus virginianus","CUB","Cuba","CUB.4_1","Ciudad de la Habana",
2114,"Sciurus granatensis","CUB","Cuba","CUB.4_1","Ciudad de la Habana",
2163,"Sylvilagus floridanus","CUB","Cuba","CUB.4_1","Ciudad de la Habana",
247,"Herpestes auropunctatus","PRI","Puerto Rico","PRI.14_1","Camuy",
1853,"Odocoileus virginianus","PRI","Puerto Rico","PRI.14_1","Camuy",
731,"Oryctolagus cuniculus","MDA","Moldova","MDA.30_1","Şoldăneşti",
2321,"Nyctereutes procyonoides","MDA","Moldova","MDA.30_1","Şoldăneşti",
2679,"Ondatra zibethicus","MDA","Moldova","MDA.30_1","Şoldăneşti",
2321,"Nyctereutes procyonoides","MKD","Macedonia","MKD.43_1","Lipkovo",
2533,"Myocastor coypus","MKD","Macedonia","MKD.43_1","Lipkovo",
239,"Herpestes auropunctatus","TTO","Trinidad and Tobago","TTO.1_1","Arima",
1372,"Didelphis marsupialis","TTO","Trinidad and Tobago","TTO.1_1","Arima",
2321,"Nyctereutes procyonoides","HRV","Croatia","HRV.9_1","Licko-Senjska",
2486,"Macaca nemestrina","SGP","Singapore","SGP.4_1","North-East",
1049,"Capreolus pygargus","RUS","Russia","RUS.10_1","Chechnya",
1984,"Procyon lotor","RUS","Russia","RUS.10_1","Chechnya",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.10_1","Chechnya",
2584,"Sciurus vulgaris","RUS","Russia","RUS.10_1","Chechnya",
2679,"Ondatra zibethicus","RUS","Russia","RUS.10_1","Chechnya",
731,"Oryctolagus cuniculus","MDA","Moldova","MDA.9_1","Causeni",
2321,"Nyctereutes procyonoides","MDA","Moldova","MDA.9_1","Causeni",
2679,"Ondatra zibethicus","MDA","Moldova","MDA.9_1","Causeni",
1508,"Lepus europaeus","PRY","Paraguay","PRY.16_1","Paraguarí",
1739,"Neovison vison","PRT","Portugal","PRT.15_1","Porto",
2685,"Genetta genetta","PRT","Portugal","PRT.15_1","Porto",
1155,"Chlorocebus sabaeus","KNA","Saint Kitts and Nevis","KNA.10_1","Saint Paul Charlestown",
1348,"Dasyprocta leporina","KNA","Saint Kitts and Nevis","KNA.10_1","Saint Paul Charlestown",
2447,"Herpestes auropunctatus","KNA","Saint Kitts and Nevis","KNA.10_1","Saint Paul Charlestown",
2321,"Nyctereutes procyonoides","MKD","Macedonia","MKD.21_1","Dolneni",
2677,"Ondatra zibethicus","MNG","Mongolia","MNG.8_1","Dundgovi",
1508,"Lepus europaeus","PRY","Paraguay","PRY.4_1","Asunción",
2349,"Rattus exulans","SLB","Solomon Islands","SLB.9_1","Temotu",
241,"Herpestes auropunctatus","DOM","Dominican Republic","DOM.32_1","Valverde",
2013,"Rattus argentiventer","PHL","Philippines","PHL.1_1","Abra",
2059,"Rattus tanezumi","PHL","Philippines","PHL.1_1","Abra",
2227,"Viverra tangalunga","PHL","Philippines","PHL.1_1","Abra",
2350,"Rattus exulans","PHL","Philippines","PHL.1_1","Abra",
2709,"Suncus murinus","PHL","Philippines","PHL.1_1","Abra",
1658,"Mustela nivalis","STP","São Tomé and Príncipe","STP.2_1","São Tomé",
2690,"Cercopithecus mona","STP","São Tomé and Príncipe","STP.2_1","São Tomé",
247,"Herpestes auropunctatus","PRI","Puerto Rico","PRI.62_1","Sabana Grande",
1433,"Erythrocebus patas","PRI","Puerto Rico","PRI.62_1","Sabana Grande",
1578,"Macaca mulatta","PRI","Puerto Rico","PRI.62_1","Sabana Grande",
1853,"Odocoileus virginianus","PRI","Puerto Rico","PRI.62_1","Sabana Grande",
2321,"Nyctereutes procyonoides","MKD","Macedonia","MKD.65_1","Star Dojran",
918,"Apodemus sylvaticus","DZA","Algeria","DZA.48_1","Tlemcen",
1663,"Mustela nivalis","DZA","Algeria","DZA.48_1","Tlemcen",
1508,"Lepus europaeus","ARG","Argentina","ARG.3_1","Chaco",
918,"Apodemus sylvaticus","TUN","Tunisia","TUN.1_1","Ariana",
1663,"Mustela nivalis","TUN","Tunisia","TUN.1_1","Ariana",
241,"Herpestes auropunctatus","DOM","Dominican Republic","DOM.10_1","Independencia",
1984,"Procyon lotor","RUS","Russia","RUS.1_1","Adygey",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.1_1","Adygey",
2584,"Sciurus vulgaris","RUS","Russia","RUS.1_1","Adygey",
2679,"Ondatra zibethicus","RUS","Russia","RUS.1_1","Adygey",
1984,"Procyon lotor","IRN","Iran","IRN.31_1","Zanjan",
675,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
746,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
751,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
754,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
755,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
756,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
759,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
760,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
761,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
765,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
766,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
768,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
769,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
771,"Oryctolagus cuniculus","ITA","Italy","ITA.15_1","Sicily",
859,"Ovis orientalis","ITA","Italy","ITA.15_1","Sicily",
1165,"Crocidura pachyura","ITA","Italy","ITA.15_1","Sicily",
1196,"Dama dama","ITA","Italy","ITA.15_1","Sicily",
1197,"Dama dama","ITA","Italy","ITA.15_1","Sicily",
1430,"Erinaceus europaeus","ITA","Italy","ITA.15_1","Sicily",
1475,"Hystrix cristata","ITA","Italy","ITA.15_1","Sicily",
1661,"Mustela nivalis","ITA","Italy","ITA.15_1","Sicily",
1706,"Myocastor coypus","ITA","Italy","ITA.15_1","Sicily",
2137,"Suncus etruscus","ITA","Italy","ITA.15_1","Sicily",
40,"Bos javanicus","TLS","Timor-Leste","TLS.2_1","Ainaro",
198,"Sus celebensis","TLS","Timor-Leste","TLS.2_1","Ainaro",
1571,"Macaca fascicularis","TLS","Timor-Leste","TLS.2_1","Ainaro",
1890,"Paradoxurus hermaphroditus","TLS","Timor-Leste","TLS.2_1","Ainaro",
1915,"Phalanger orientalis","TLS","Timor-Leste","TLS.2_1","Ainaro",
2015,"Rattus argentiventer","TLS","Timor-Leste","TLS.2_1","Ainaro",
2060,"Rattus tanezumi","TLS","Timor-Leste","TLS.2_1","Ainaro",
2350,"Rattus exulans","TLS","Timor-Leste","TLS.2_1","Ainaro",
2551,"Rusa timorensis","TLS","Timor-Leste","TLS.2_1","Ainaro",
2677,"Ondatra zibethicus","MNG","Mongolia","MNG.17_1","Övörhangay",
1006,"Bandicota indica","TWN","Taiwan","TWN.2_1","Kaohsiung",
1688,"Myocastor coypus","JOR","Jordan","JOR.5_1","Irbid",
2346,"Neovison vison","NOR","Norway","NOR.16_1","Telemark",
1241,"Dama dama","ROU","Romania","ROU.25_1","Ialomița",
1251,"Dama dama","ROU","Romania","ROU.25_1","Ialomița",
2321,"Nyctereutes procyonoides","ROU","Romania","ROU.25_1","Ialomița",
2535,"Myocastor coypus","ROU","Romania","ROU.25_1","Ialomița",
2679,"Ondatra zibethicus","ROU","Romania","ROU.25_1","Ialomița",
1354,"Dasyprocta leporina","LCA","Saint Lucia","LCA.7_1","Laborie",
1363,"Dasypus novemcinctus","LCA","Saint Lucia","LCA.7_1","Laborie",
1369,"Didelphis marsupialis","LCA","Saint Lucia","LCA.7_1","Laborie",
2684,"Herpestes auropunctatus","LCA","Saint Lucia","LCA.7_1","Laborie",
67,"Bubalus bubalis","CUB","Cuba","CUB.13_1","Pinar del Río",
68,"Dasyprocta mexicana","CUB","Cuba","CUB.13_1","Pinar del Río",
242,"Herpestes auropunctatus","CUB","Cuba","CUB.13_1","Pinar del Río",
907,"Cuniculus paca","CUB","Cuba","CUB.13_1","Pinar del Río",
1362,"Dasyprocta punctata","CUB","Cuba","CUB.13_1","Pinar del Río",
1842,"Odocoileus virginianus","CUB","Cuba","CUB.13_1","Pinar del Río",
2163,"Sylvilagus floridanus","CUB","Cuba","CUB.13_1","Pinar del Río",
280,"Oryctolagus cuniculus","SWE","Sweden","SWE.4_1","Gotland",
1507,"Lepus europaeus","SWE","Sweden","SWE.4_1","Gotland",
1770,"Neovison vison","SWE","Sweden","SWE.4_1","Gotland",
2638,"Oryctolagus cuniculus","SWE","Sweden","SWE.4_1","Gotland",
2031,"Rattus exulans","PLW","Palau","PLW.9_1","Ngarchelong",
2049,"Rattus nitidus","PLW","Palau","PLW.9_1","Ngarchelong",
731,"Oryctolagus cuniculus","MDA","Moldova","MDA.1_1","Anenii Noi",
2321,"Nyctereutes procyonoides","MDA","Moldova","MDA.1_1","Anenii Noi",
2679,"Ondatra zibethicus","MDA","Moldova","MDA.1_1","Anenii Noi",
1350,"Dasyprocta leporina","DMA","Dominica","DMA.2_1","Saint David",
1370,"Didelphis marsupialis","DMA","Dominica","DMA.2_1","Saint David",
490,"Oryctolagus cuniculus","IRL","Ireland","IRL.13_1","Limerick",
916,"Apodemus sylvaticus","IRL","Ireland","IRL.13_1","Limerick",
1104,"Cervus nippon","IRL","Ireland","IRL.13_1","Limerick",
1116,"Cervus nippon","IRL","Ireland","IRL.13_1","Limerick",
1172,"Crocidura russula","IRL","Ireland","IRL.13_1","Limerick",
1344,"Dama dama","IRL","Ireland","IRL.13_1","Limerick",
1388,"Erinaceus europaeus","IRL","Ireland","IRL.13_1","Limerick",
1682,"Mustela putorius","IRL","Ireland","IRL.13_1","Limerick",
1729,"Myodes glareolus","IRL","Ireland","IRL.13_1","Limerick",
1786,"Neovison vison","IRL","Ireland","IRL.13_1","Limerick",
2112,"Sciurus carolinensis","IRL","Ireland","IRL.13_1","Limerick",
2537,"Myocastor coypus","IRL","Ireland","IRL.13_1","Limerick",
2636,"Oryctolagus cuniculus","IRL","Ireland","IRL.13_1","Limerick",
52,"Bubalus bubalis","LKA","Sri Lanka","LKA.22_1","Puttalam",
1987,"Procyon lotor","CHE","Switzerland","CHE.13_1","Neuchâtel",
2321,"Nyctereutes procyonoides","CHE","Switzerland","CHE.13_1","Neuchâtel",
2352,"Oryctolagus cuniculus","CHE","Switzerland","CHE.13_1","Neuchâtel",
2522,"Myocastor coypus","CHE","Switzerland","CHE.13_1","Neuchâtel",
2679,"Ondatra zibethicus","CHE","Switzerland","CHE.13_1","Neuchâtel",
2685,"Genetta genetta","CHE","Switzerland","CHE.13_1","Neuchâtel",
865,"Ovis orientalis","NLD","Netherlands","NLD.8_1","Noord-Brabant",
1016,"Callosciurus erythraeus","NLD","Netherlands","NLD.8_1","Noord-Brabant",
1441,"Eutamias sibiricus","NLD","Netherlands","NLD.8_1","Noord-Brabant",
1987,"Procyon lotor","NLD","Netherlands","NLD.8_1","Noord-Brabant",
2321,"Nyctereutes procyonoides","NLD","Netherlands","NLD.8_1","Noord-Brabant",
2346,"Neovison vison","NLD","Netherlands","NLD.8_1","Noord-Brabant",
2352,"Oryctolagus cuniculus","NLD","Netherlands","NLD.8_1","Noord-Brabant",
2522,"Myocastor coypus","NLD","Netherlands","NLD.8_1","Noord-Brabant",
2679,"Ondatra zibethicus","NLD","Netherlands","NLD.8_1","Noord-Brabant",
848,"Ovis orientalis","ESP","Spain","ESP.17_1","Principado de Asturias",
1739,"Neovison vison","ESP","Spain","ESP.17_1","Principado de Asturias",
2341,"Dama dama","ESP","Spain","ESP.17_1","Principado de Asturias",
2685,"Genetta genetta","ESP","Spain","ESP.17_1","Principado de Asturias",
2332,"Rattus tanezumi","THA","Thailand","THA.39_1","Phangnga",
267,"Herpestes auropunctatus","JAM","Jamaica","JAM.6_1","Saint Andrew",
196,"Sus celebensis","IDN","Indonesia","IDN.32_1","Sumatera Utara",
2333,"Rattus tanezumi","IDN","Indonesia","IDN.32_1","Sumatera Utara",
2507,"Mus terricolor","IDN","Indonesia","IDN.32_1","Sumatera Utara",
731,"Oryctolagus cuniculus","UKR","Ukraine","UKR.4_1","Crimea",
1103,"Cervus nippon","UKR","Ukraine","UKR.4_1","Crimea",
2321,"Nyctereutes procyonoides","UKR","Ukraine","UKR.4_1","Crimea",
2583,"Sciurus vulgaris","UKR","Ukraine","UKR.4_1","Crimea",
2679,"Ondatra zibethicus","UKR","Ukraine","UKR.4_1","Crimea",
1434,"Eulemur fulvus","MYT","Mayotte","MYT.6_1","Chirongui",
1948,"Potamochoerus larvatus","MYT","Mayotte","MYT.6_1","Chirongui",
2242,"Viverricula indica","MYT","Mayotte","MYT.6_1","Chirongui",
2600,"Tenrec ecaudatus","MYT","Mayotte","MYT.6_1","Chirongui",
1048,"Capreolus pygargus","RUS","Russia","RUS.23_1","Kaluga",
1103,"Cervus nippon","RUS","Russia","RUS.23_1","Kaluga",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.23_1","Kaluga",
2346,"Neovison vison","RUS","Russia","RUS.23_1","Kaluga",
2679,"Ondatra zibethicus","RUS","Russia","RUS.23_1","Kaluga",
1947,"Potamochoerus larvatus","MDG","Madagascar","MDG.6_1","Toliary",
2143,"Suncus etruscus","MDG","Madagascar","MDG.6_1","Toliary",
2238,"Viverricula indica","MDG","Madagascar","MDG.6_1","Toliary",
2716,"Suncus murinus","MDG","Madagascar","MDG.6_1","Toliary",
1251,"Dama dama","BGR","Bulgaria","BGR.13_1","Pleven",
2321,"Nyctereutes procyonoides","BGR","Bulgaria","BGR.13_1","Pleven",
2679,"Ondatra zibethicus","BGR","Bulgaria","BGR.13_1","Pleven",
796,"Oryctolagus cuniculus","ITA","Italy","ITA.2_1","Apulia",
797,"Oryctolagus cuniculus","ITA","Italy","ITA.2_1","Apulia",
798,"Oryctolagus cuniculus","ITA","Italy","ITA.2_1","Apulia",
799,"Oryctolagus cuniculus","ITA","Italy","ITA.2_1","Apulia",
861,"Ovis orientalis","ITA","Italy","ITA.2_1","Apulia",
1202,"Dama dama","ITA","Italy","ITA.2_1","Apulia",
1477,"Hystrix cristata","ITA","Italy","ITA.2_1","Apulia",
1541,"Lepus europaeus","ITA","Italy","ITA.2_1","Apulia",
2321,"Nyctereutes procyonoides","LVA","Latvia","LVA.3_1","Riga",
2346,"Neovison vison","LVA","Latvia","LVA.3_1","Riga",
2679,"Ondatra zibethicus","LVA","Latvia","LVA.3_1","Riga",
1987,"Procyon lotor","LIE","Liechtenstein","LIE.3_1","Gamprin",
2321,"Nyctereutes procyonoides","LIE","Liechtenstein","LIE.3_1","Gamprin",
2679,"Ondatra zibethicus","LIE","Liechtenstein","LIE.3_1","Gamprin",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.67_1","Tambov",
2346,"Neovison vison","RUS","Russia","RUS.67_1","Tambov",
2679,"Ondatra zibethicus","RUS","Russia","RUS.67_1","Tambov",
918,"Apodemus sylvaticus","TUN","Tunisia","TUN.20_1","Sousse",
1663,"Mustela nivalis","TUN","Tunisia","TUN.20_1","Sousse",
917,"Apodemus sylvaticus","ISL","Iceland","ISL.5_1","Suðurland",
1796,"Neovison vison","ISL","Iceland","ISL.5_1","Suðurland",
241,"Herpestes auropunctatus","DOM","Dominican Republic","DOM.19_1","Pedernales",
1073,"Cervus elaphus","CHL","Chile","CHL.9_1","Los Lagos",
1074,"Cervus elaphus","CHL","Chile","CHL.9_1","Los Lagos",
1075,"Cervus elaphus","CHL","Chile","CHL.9_1","Los Lagos",
1076,"Cervus elaphus","CHL","Chile","CHL.9_1","Los Lagos",
1077,"Cervus elaphus","CHL","Chile","CHL.9_1","Los Lagos",
1078,"Cervus elaphus","CHL","Chile","CHL.9_1","Los Lagos",
1253,"Dama dama","CHL","Chile","CHL.9_1","Los Lagos",
1508,"Lepus europaeus","CHL","Chile","CHL.9_1","Los Lagos",
1781,"Neovison vison","CHL","Chile","CHL.9_1","Los Lagos",
2362,"Dama dama","CHL","Chile","CHL.9_1","Los Lagos",
2153,"Suncus murinus","RWA","Rwanda","RWA.1_1","Amajyaruguru",
247,"Herpestes auropunctatus","PRI","Puerto Rico","PRI.49_1","Maunabo",
1853,"Odocoileus virginianus","PRI","Puerto Rico","PRI.49_1","Maunabo",
918,"Apodemus sylvaticus","DZA","Algeria","DZA.26_1","M'Sila",
1663,"Mustela nivalis","DZA","Algeria","DZA.26_1","M'Sila",
2321,"Nyctereutes procyonoides","POL","Poland","POL.9_1","Podkarpackie",
2341,"Dama dama","POL","Poland","POL.9_1","Podkarpackie",
2346,"Neovison vison","POL","Poland","POL.9_1","Podkarpackie",
2352,"Oryctolagus cuniculus","POL","Poland","POL.9_1","Podkarpackie",
2679,"Ondatra zibethicus","POL","Poland","POL.9_1","Podkarpackie",
45,"Bubalus bubalis","BRA","Brazil","BRA.12_1","Mato Grosso",
46,"Bubalus bubalis","BRA","Brazil","BRA.12_1","Mato Grosso",
47,"Bubalus bubalis","BRA","Brazil","BRA.12_1","Mato Grosso",
60,"Bubalus bubalis","BRA","Brazil","BRA.12_1","Mato Grosso",
61,"Bubalus bubalis","BRA","Brazil","BRA.12_1","Mato Grosso",
2013,"Rattus argentiventer","PHL","Philippines","PHL.69_1","Sorsogon",
2059,"Rattus tanezumi","PHL","Philippines","PHL.69_1","Sorsogon",
2227,"Viverra tangalunga","PHL","Philippines","PHL.69_1","Sorsogon",
2350,"Rattus exulans","PHL","Philippines","PHL.69_1","Sorsogon",
2709,"Suncus murinus","PHL","Philippines","PHL.69_1","Sorsogon",
1005,"Bandicota indica","IDN","Indonesia","IDN.10_1","Jawa Tengah",
2335,"Rattus tanezumi","IDN","Indonesia","IDN.10_1","Jawa Tengah",
2321,"Nyctereutes procyonoides","RUS","Russia","RUS.45_1","Murmansk",
2346,"Neovison vison","RUS","Russia","RUS.45_1","Murmansk",
2380,"Castor canadensis","RUS","Russia","RUS.45_1","Murmansk",
2679,"Ondatra zibethicus","RUS","Russia","RUS.45_1","Murmansk",
741,"Oryctolagus cuniculus","MLT","Malta","MLT.4_1","Tramuntana",
972,"Atelerix algirus","MLT","Malta","MLT.4_1","Tramuntana",
2131,"Suncus etruscus","MLT","Malta","MLT.4_1","Tramuntana",
2511,"Mustela nivalis","MLT","Malta","MLT.4_1","Tramuntana",
1984,"Procyon lotor","AZE","Azerbaijan","AZE.8_1","Quba-Khachmaz",
2321,"Nyctereutes procyonoides","AZE","Azerbaijan","AZE.8_1","Quba-Khachmaz",
2679,"Ondatra zibethicus","AZE","Azerbaijan","AZE.8_1","Quba-Khachmaz",
844,"Ovis orientalis","CYP","Cyprus","CYP.4_1","Nicosia",
1549,"Lepus europaeus","CYP","Cyprus","CYP.4_1","Nicosia",
1660,"Mustela nivalis","CYP","Cyprus","CYP.4_1","Nicosia",
2133,"Suncus etruscus","CYP","Cyprus","CYP.4_1","Nicosia",
2260,"Vulpes vulpes","CYP","Cyprus","CYP.4_1","Nicosia",
848,"Ovis orientalis","SVN","Slovenia","SVN.2_1","Goriška",
